"X1","X2","X3","X4","X5","X6","X7","Company","Year","page"
0.0784543325526932,0.0374707259953162,0.250585480093677,0.0497658079625293,0.0579625292740047,0.0620608899297424,0.463700234192037,"UNITED OVERSEAS BANK LTD",2021,39
0.086734693877551,0.196853741496599,0.289115646258503,0.0510204081632653,0.0629251700680272,0.0420918367346939,0.271258503401361,"UNITED OVERSEAS BANK LTD",2021,40
0.0460096563476285,0.0201647259301335,0.069866515194547,0.0201647259301335,0.0937233740414655,0.163305879011644,0.586765123544448,"UNITED OVERSEAS BANK LTD",2021,41
0.0893792071802543,0.0448765893792072,0.0972326103216156,0.0396409872849663,0.0972326103216156,0.0867614061331339,0.544876589379207,"UNITED OVERSEAS BANK LTD",2021,42
0.11077694235589,0.0370927318295739,0.0739348370927318,0.0511278195488722,0.0669172932330827,0.0914786967418546,0.568671679197995,"UNITED OVERSEAS BANK LTD",2021,43
0.141030325173548,0.031055900621118,0.0745341614906832,0.0591888929484837,0.0745341614906832,0.0745341614906832,0.545122396784801,"UNITED OVERSEAS BANK LTD",2021,44
0.28265306122449,0.0540816326530612,0.125510204081633,0.0719387755102041,0.0719387755102041,0.0505102040816326,0.343367346938776,"UNITED OVERSEAS BANK LTD",2021,45
0.114688128772636,0.114688128772636,0.199195171026157,0.128772635814889,0.156941649899396,0.114688128772636,0.17102615694165,"UNITED OVERSEAS BANK LTD",2021,46
0.0685425685425685,0.0458152958152958,0.535714285714286,0.0432900432900433,0.0634920634920635,0.0836940836940837,0.159451659451659,"UNITED OVERSEAS BANK LTD",2021,47
0.0967328635490071,0.0249839846252402,0.316463805253043,0.0317104420243434,0.0339525944907111,0.0429212043561819,0.453235105701473,"UNITED OVERSEAS BANK LTD",2021,48
0.154419992540097,0.0447594181275643,0.405072734054457,0.0421484520701231,0.0343155538977993,0.0473703841850056,0.271913465124953,"UNITED OVERSEAS BANK LTD",2021,49
0.0271199388846448,0.0431627196333079,0.529793735676089,0.040488922841864,0.0538579067990833,0.0431627196333079,0.262414056531704,"UNITED OVERSEAS BANK LTD",2021,50
0.078777189888301,0.0664315108759553,0.387419165196943,0.0376249265138154,0.0828924162257496,0.0499706055261611,0.296884185773075,"UNITED OVERSEAS BANK LTD",2021,51
0.101245085190039,0.0232634338138925,0.351245085190039,0.105832241153342,0.050786369593709,0.0278505897771953,0.339777195281782,"UNITED OVERSEAS BANK LTD",2021,52
0.0717274357441721,0.0298864315600717,0.239091452480574,0.0884638374178123,0.0508069336521219,0.113568439928273,0.406455469216975,"UNITED OVERSEAS BANK LTD",2021,53
0.082512315270936,0.0394088669950739,0.233374384236453,0.0523399014778325,0.0868226600985222,0.0652709359605911,0.440270935960591,"UNITED OVERSEAS BANK LTD",2021,54
0.127463054187192,0.0304802955665025,0.226600985221675,0.0434113300492611,0.0477216748768473,0.0972906403940887,0.427032019704433,"UNITED OVERSEAS BANK LTD",2021,55
0.290966386554622,0.0667016806722689,0.121848739495798,0.0593487394957983,0.055672268907563,0.0409663865546218,0.364495798319328,"UNITED OVERSEAS BANK LTD",2021,56
0.0425087108013937,0.0376306620209059,0.250638792102207,0.0311265969802555,0.180720092915215,0.330313588850174,0.127061556329849,"UNITED OVERSEAS BANK LTD",2021,57
0.0555008210180624,0.0302134646962233,0.154351395730706,0.0899835796387521,0.0623973727422003,0.466995073891626,0.14055829228243,"UNITED OVERSEAS BANK LTD",2021,58
0.0320557491289199,0.029616724738676,0.402787456445993,0.0588850174216028,0.0613240418118467,0.214982578397213,0.200348432055749,"UNITED OVERSEAS BANK LTD",2021,59
0.129251700680272,0.113378684807256,0.113378684807256,0.208616780045351,0.129251700680272,0.113378684807256,0.192743764172336,"UNITED OVERSEAS BANK LTD",2021,60
0.0623846437799926,0.0210409745293466,0.0778885197489849,0.45514950166113,0.085640457733481,0.14765596160945,0.150239940937615,"UNITED OVERSEAS BANK LTD",2021,61
0.105911330049261,0.02185960591133,0.168411330049261,0.347290640394089,0.041256157635468,0.198583743842365,0.116687192118227,"UNITED OVERSEAS BANK LTD",2021,62
0.255362201537839,0.0230675839740996,0.127883447996762,0.272359368676649,0.0259004451639013,0.0683933630109267,0.227033589639822,"UNITED OVERSEAS BANK LTD",2021,63
0.206436420722135,0.0306122448979592,0.113029827315542,0.324568288854003,0.0333594976452119,0.1212715855573,0.170722135007849,"UNITED OVERSEAS BANK LTD",2021,64
0.0429925524712255,0.140148950575491,0.284698713608666,0.204129993229519,0.0524712254570074,0.151997291807718,0.123561272850372,"UNITED OVERSEAS BANK LTD",2021,65
0.26828231292517,0.0331632653061224,0.181972789115646,0.336734693877551,0.0420918367346939,0.0331632653061224,0.104591836734694,"UNITED OVERSEAS BANK LTD",2021,66
0.169202226345083,0.0705009276437848,0.348423005565863,0.210760667903525,0.0445269016697588,0.0549165120593692,0.101669758812616,"UNITED OVERSEAS BANK LTD",2021,67
0.338387869114126,0.145650438946528,0.148443735035914,0.170790103750998,0.0283320031923384,0.0534716679968077,0.114924181963288,"UNITED OVERSEAS BANK LTD",2021,68
0.208664021164021,0.0281084656084656,0.0697751322751323,0.391534391534392,0.0466269841269841,0.10218253968254,0.153108465608466,"UNITED OVERSEAS BANK LTD",2021,69
0.135996771589992,0.0343018563357546,0.0936238902340597,0.395883777239709,0.0484261501210654,0.0710250201775625,0.220742534301856,"UNITED OVERSEAS BANK LTD",2021,70
0.114688128772636,0.100603621730382,0.128772635814889,0.100603621730382,0.21327967806841,0.21327967806841,0.128772635814889,"UNITED OVERSEAS BANK LTD",2021,71
0.0512129380053908,0.0210242587601078,0.0191374663072776,0.0549865229110512,0.0587601078167116,0.709703504043127,0.0851752021563342,"UNITED OVERSEAS BANK LTD",2021,72
0.0587449933244326,0.0190253671562083,0.0844459279038718,0.037716955941255,0.121829105473965,0.554072096128171,0.124165554072096,"UNITED OVERSEAS BANK LTD",2021,73
0.0755760368663595,0.0325652841781874,0.239016897081413,0.0390168970814132,0.0906298003072197,0.385253456221198,0.137941628264209,"UNITED OVERSEAS BANK LTD",2021,74
0.0292812777284827,0.0147885241052943,0.122448979591837,0.0561963916001183,0.0769003253475303,0.569653948535936,0.130730553090802,"UNITED OVERSEAS BANK LTD",2021,75
0.225868725868726,0.0411840411840412,0.194337194337194,0.0456885456885457,0.0952380952380952,0.239382239382239,0.158301158301158,"UNITED OVERSEAS BANK LTD",2021,76
0.0411490683229814,0.0357142857142857,0.0900621118012422,0.0764751552795031,0.0737577639751553,0.598214285714286,0.0846273291925466,"UNITED OVERSEAS BANK LTD",2021,77
0.0328140536957242,0.50149154789526,0.0931388796818031,0.0235333112363275,0.042094796155121,0.0560159098442161,0.250911501491548,"UNITED OVERSEAS BANK LTD",2021,78
0.046957671957672,0.269179894179894,0.185846560846561,0.046957671957672,0.102513227513228,0.111772486772487,0.236772486772487,"UNITED OVERSEAS BANK LTD",2021,79
0.086002159050018,0.531845987765383,0.0431810003598417,0.0356243252968694,0.0381432169845268,0.0557754587981288,0.209427851745232,"UNITED OVERSEAS BANK LTD",2021,80
0.0246438197920678,0.695802849441663,0.0623796688486715,0.0354254909510974,0.0542934154793993,0.065075086638429,0.0623796688486715,"UNITED OVERSEAS BANK LTD",2021,81
0.0474789915966387,0.54453781512605,0.0474789915966387,0.0357142857142857,0.135714285714286,0.100420168067227,0.088655462184874,"UNITED OVERSEAS BANK LTD",2021,82
0.0372480280455741,0.0525854513584575,0.0709903593339176,0.187554776511832,0.297984224364592,0.221297107800175,0.132340052585451,"UNITED OVERSEAS BANK LTD",2021,83
0.568067226890756,0.026890756302521,0.0563025210084034,0.0474789915966387,0.0592436974789916,0.0621848739495798,0.179831932773109,"UNITED OVERSEAS BANK LTD",2021,84
