time,open,high,low,close,Volume,Volume MA
2010-10-01T01:00:00Z,1.133975,1.183278,1.035368,1.055089,706170631,NaN
2010-11-01T01:00:00Z,1.06495,1.104393,1.035368,1.045229,161409254,NaN
2010-12-01T01:00:00Z,1.045229,1.094532,1.035368,1.074811,106068058,NaN
2011-01-03T01:00:00Z,1.074811,1.094532,1.045229,1.055089,105449438,NaN
2011-02-01T01:00:00Z,1.06495,1.084671,0.995925,1.015647,121339876,NaN
2011-03-01T01:00:00Z,1.015647,1.06495,0.986065,1.035368,83048269,NaN
2011-04-01T01:00:00Z,1.045229,1.074811,1.015647,1.06495,51140637,NaN
2011-05-02T01:00:00Z,1.045229,1.153696,1.045229,1.153696,111318222,NaN
2011-06-01T01:00:00Z,1.143835,1.163556,1.124114,1.153696,87603754,NaN
2011-07-01T01:00:00Z,1.153696,1.207929,1.114253,1.207929,90058970,NaN
2011-08-01T01:00:00Z,1.202999,1.214476,1.035291,1.174657,111135013,NaN
2011-09-01T01:00:00Z,1.16968,1.209498,1.070132,1.080087,68618693,NaN
2011-10-03T01:00:00Z,1.085064,1.154748,1.040268,1.154748,51124484,NaN
2011-11-01T01:00:00Z,1.129861,1.129861,1.050223,1.060178,36318440,NaN
2011-12-01T01:00:00Z,1.080087,1.099997,1.060178,1.070132,29163039,NaN
2012-01-02T01:00:00Z,1.07511,1.129861,1.045246,1.114929,70114467,NaN
2012-02-01T01:00:00Z,1.104974,1.174657,1.085064,1.174657,52283729,NaN
2012-03-01T01:00:00Z,1.174657,1.174657,1.080087,1.095019,104913036,NaN
2012-04-02T01:00:00Z,1.095019,1.154748,1.095019,1.124883,78129762,NaN
2012-05-01T01:00:00Z,1.119906,1.14977,1.119906,1.144793,67877337,114664255.45
2012-06-01T01:00:00Z,1.134838,1.204521,1.134838,1.204521,58736951,82292571.45
2012-07-02T01:00:00Z,1.204521,1.314023,1.184612,1.294114,56597262,77051971.85
2012-08-01T01:00:00Z,1.289136,1.358819,1.279182,1.353842,64105258,74953831.85
2012-09-03T01:00:00Z,1.348865,1.408593,1.343887,1.403616,38113568,71587038.35
2012-10-01T01:00:00Z,1.403616,1.438457,1.373751,1.393661,64094208,68724754.95
2012-11-01T01:00:00Z,1.398638,1.398638,1.304068,1.368774,44784776,66811580.3
2012-12-03T01:00:00Z,1.373751,1.393661,1.319,1.353842,66511152,67580106.05
2013-01-01T01:00:00Z,1.348865,1.428502,1.348865,1.363797,82102749,66119332.4
2013-02-01T01:00:00Z,1.373751,1.398638,1.363797,1.393661,96064973,66542393.35
2013-03-01T01:00:00Z,1.398638,1.408593,1.373751,1.398638,93093519,66694120.8
2013-04-01T01:00:00Z,1.403616,1.577823,1.403616,1.562891,75623413,64918540.8
2013-05-01T01:00:00Z,1.562891,1.60271,1.363797,1.388683,86914539,65833333.1
2013-06-03T01:00:00Z,1.388683,1.468321,1.284159,1.314023,98788301,68216523.95
2013-07-01T01:00:00Z,1.309046,1.393661,1.279182,1.343887,59121691,69356686.5
2013-08-01T01:00:00Z,1.343887,1.373751,1.264249,1.274204,60336194,70915344.25
2013-09-02T01:00:00Z,1.274204,1.363797,1.259272,1.343887,68113407,70815291.25
2013-10-01T01:00:00Z,1.328955,1.398638,1.319,1.378729,57651035,71083656.55
2013-11-01T01:00:00Z,1.378729,1.398638,1.33891,1.343887,36045203,67640264.9
2013-12-02T01:00:00Z,1.343887,1.363797,1.249317,1.328955,45338281,66000690.85
2014-01-01T01:00:00Z,1.328955,1.353842,1.274204,1.304068,57854958,65499571.9
2014-02-03T01:00:00Z,1.309046,1.343887,1.294114,1.343887,48016406,64963544.65
2014-03-03T01:00:00Z,1.343887,1.363797,1.304068,1.358819,41652593,64216311.2
2014-04-01T01:00:00Z,1.358819,1.443434,1.358819,1.43348,55132629,63767679.75
2014-05-01T01:00:00Z,1.43348,1.488231,1.41357,1.43348,59254294,64824716.05
2014-06-02T01:00:00Z,1.43348,1.468321,1.398638,1.423525,57126658,64476338.55
