time,open,high,low,close,Volume,Volume MA
2003-06-02T01:00:00Z,0.814493,0.915702,0.809673,0.915702,37583855,NaN
2003-07-01T01:00:00Z,0.910883,0.983175,0.901244,0.973536,40573778,NaN
2003-08-01T01:00:00Z,0.973536,0.973536,0.906063,0.93498,16196689,NaN
2003-09-01T01:00:00Z,0.93498,1.012092,0.930161,1.012092,36064994,NaN
2003-10-01T01:00:00Z,1.002453,1.021731,0.973536,0.992814,33082307,NaN
2003-11-03T01:00:00Z,0.992814,1.012092,0.963897,1.012092,7574401,NaN
2003-12-01T01:00:00Z,1.012092,1.108481,0.992814,1.108481,10761456,NaN
2004-01-02T01:00:00Z,1.11812,1.195232,1.108481,1.166315,9240562,NaN
2004-02-02T01:00:00Z,1.175954,1.195232,1.127759,1.175954,30440956,NaN
2004-03-01T01:00:00Z,1.175954,1.253066,1.166315,1.224149,35478830,NaN
2004-04-01T01:00:00Z,1.21451,1.359095,1.21451,1.291622,23333345,NaN
2004-05-03T01:00:00Z,1.281983,1.436206,1.272344,1.388012,56803731,NaN
2004-06-01T01:00:00Z,1.388012,1.455484,1.349456,1.388012,36759052,NaN
2004-07-01T01:00:00Z,1.388012,1.465123,1.388012,1.416928,23419450,NaN
2004-08-02T01:00:00Z,1.436206,1.445845,1.359095,1.445845,16787001,NaN
2004-09-01T01:00:00Z,1.445845,1.513318,1.445845,1.49404,17185380,NaN
2004-10-01T01:00:00Z,1.49404,1.571152,1.474762,1.503679,18301685,NaN
2004-11-01T01:00:00Z,1.522957,1.761214,1.499935,1.761214,42529614,NaN
2004-12-01T01:00:00Z,1.712829,1.712829,1.596705,1.654767,50702644,NaN
2005-01-03T01:00:00Z,1.635413,1.906369,1.625736,1.906369,31501448,28716058.9
2005-02-01T01:00:00Z,1.857984,1.916046,1.790245,1.916046,29667205,28320226.4
2005-03-01T01:00:00Z,1.906369,1.916046,1.799922,1.819276,48392014,28711138.2
2005-04-01T01:00:00Z,1.819276,1.993462,1.809599,1.916046,51462177,30474412.6
2005-05-02T01:00:00Z,1.945077,2.099909,1.906369,2.099909,39994781,30670901.95
2005-06-01T01:00:00Z,2.099909,2.235387,2.003139,2.138617,51656449,31599609.05
2005-07-01T01:00:00Z,2.157971,2.293449,2.148294,2.283772,43935051,33417641.55
2005-08-01T01:00:00Z,2.283772,2.303126,2.090232,2.167648,61077758,35933456.65
2005-09-01T01:00:00Z,2.167648,2.235387,2.065622,2.123808,44092968,37676076.95
2005-10-03T01:00:00Z,2.11411,2.123808,1.929853,1.949248,98582586,41083158.45
2005-11-01T01:00:00Z,1.939551,1.978342,1.7262,1.891062,103829160,44500674.95
2005-12-01T01:00:00Z,1.881364,1.90076,1.832875,1.891062,46058053,45636910.35
2006-01-02T01:00:00Z,1.871666,2.11411,1.852271,2.11411,58083524,45700900
