time,open,high,low,close,Volume,Volume MA
1987-01-01T01:00:00Z,4.008034,4.517378,4.008034,4.318089,28118045,NaN
1987-02-02T01:00:00Z,4.428767,5.403149,4.428767,5.270232,33864115,NaN
1987-03-02T01:00:00Z,5.270232,5.713117,4.783127,5.181707,22445870,NaN
1987-04-01T01:00:00Z,5.181707,6.067391,5.137401,5.624506,14695456,NaN
1987-05-01T01:00:00Z,5.624506,6.421665,5.624506,6.200308,16292597,NaN
1987-06-01T01:00:00Z,6.244614,6.554582,6.023171,6.244614,17591116,NaN
1987-07-01T01:00:00Z,6.28892,7.041772,6.200308,6.864636,24097300,NaN
1987-08-03T01:00:00Z,6.908942,7.706101,6.908942,7.307521,19693489,NaN
1987-09-01T01:00:00Z,7.307521,7.573184,6.864636,7.396134,15322851,NaN
1987-10-01T01:00:00Z,7.396134,7.838932,3.432232,3.941662,55192451,NaN
1987-11-02T01:00:00Z,3.985882,4.229477,3.808745,3.85305,25398837,NaN
1987-12-01T01:00:00Z,3.764439,4.030187,3.343793,3.941662,13208416,NaN
1988-01-01T01:00:00Z,3.941662,4.517378,3.89727,4.4067,20598381,NaN
1988-02-01T01:00:00Z,4.384461,4.384461,3.875203,4.340242,11083425,NaN
1988-03-01T01:00:00Z,4.362308,4.827346,4.340242,4.4067,20503366,NaN
1988-04-01T01:00:00Z,4.4067,4.889323,4.362308,4.862774,15452552,NaN
1988-05-02T01:00:00Z,4.862774,4.915958,4.357912,4.49083,12339720,NaN
1988-06-01T01:00:00Z,4.49083,4.703394,4.357912,4.597112,29151130,NaN
1988-07-01T01:00:00Z,4.597112,4.703394,4.543928,4.676845,11644460,NaN
1988-08-01T01:00:00Z,4.676845,4.942507,4.225081,4.304814,21994931,21434425.4
1988-09-01T01:00:00Z,4.278179,4.517378,3.985882,4.065615,11790748,20618060.55
1988-10-03T01:00:00Z,4.065615,4.118713,3.906235,3.932784,12018481,19525778.85
1988-11-01T01:00:00Z,3.959333,3.985882,3.667035,3.746769,18523157,19329643.2
1988-12-01T01:00:00Z,3.746769,4.118713,3.693584,4.039066,12277885,19208764.65
1989-01-02T01:00:00Z,4.039066,4.49083,3.985882,4.384461,15530979,19170683.75
1989-02-01T01:00:00Z,4.384461,4.729943,4.357912,4.464194,23399024,19461079.15
1989-03-01T01:00:00Z,4.464194,4.756578,4.304814,4.597112,20443037,19278366
1989-04-03T01:00:00Z,4.597112,5.02224,4.517378,4.809676,22231713,19405277.2
1989-05-01T01:00:00Z,4.862774,5.26144,4.862774,5.075338,23405057,19809387.5
1989-06-01T01:00:00Z,5.101973,5.287989,4.703394,5.128522,27685201,18434025
1989-07-03T01:00:00Z,5.128522,6.005415,5.02224,5.79285,24374802,18382823.25
1989-08-01T01:00:00Z,5.79285,6.111697,5.580286,5.845948,21830543,18813929.6
1989-09-01T01:00:00Z,5.79285,5.952317,5.367722,5.42082,11596199,18363820.5
1989-10-02T01:00:00Z,5.42082,5.845948,4.995691,5.101973,21534943,18886396.4
1989-11-01T01:00:00Z,5.155072,5.739666,5.075338,5.739666,11807340,18451595.1
1989-12-01T01:00:00Z,5.739666,6.058599,5.63347,5.845948,19790010,18668468
1990-01-01T01:00:00Z,5.952317,6.749476,5.952317,6.536912,19732697,19038116.85
1990-02-01T01:00:00Z,6.536912,7.280972,6.536912,7.068322,24899640,18825542.35
1990-03-01T01:00:00Z,7.068322,7.387255,6.855758,7.068322,16802350,19083436.85
1990-04-02T01:00:00Z,6.96204,7.121506,6.483813,6.536912,11234241,18545402.35
1990-05-01T01:00:00Z,6.536912,7.950558,6.483813,7.833674,16493177,18780523.8
1990-06-01T01:00:00Z,7.833674,8.184414,7.482934,7.482934,21889362,19274067.85
1990-07-02T01:00:00Z,7.424405,7.541376,7.190551,7.248993,1091894,18402504.7
1990-08-01T01:00:00Z,7.248993,7.248993,5.232132,5.962919,5655573,18071389.1
1990-09-03T01:00:00Z,5.962919,6.021361,5.056806,5.144469,2642279,17426954.1
1990-10-01T01:00:00Z,5.144469,5.582872,4.969056,5.466074,3779427,16445974.25
1990-11-01T01:00:00Z,5.436767,5.436767,5.086027,5.436767,853607,15466502.75
1990-12-03T01:00:00Z,5.495209,5.670622,5.349103,5.612179,1385984,14424216.3
1991-01-01T01:00:00Z,5.553737,5.729064,5.26144,5.699843,1710239,13339475.4
1991-02-01T01:00:00Z,5.699843,6.606042,5.641401,6.606042,2307469,12070588.8
1991-03-01T01:00:00Z,6.606042,7.073666,6.430629,7.073666,2253174,10964507.4
1991-04-01T01:00:00Z,6.956782,7.015224,6.547514,6.956782,1775089,9961734.7
1991-05-01T01:00:00Z,6.956782,7.205722,6.839811,7.146245,1664993,9465174.4
1991-06-03T01:00:00Z,7.205722,7.38441,7.146245,7.205722,1862563,8481555.4
1991-07-01T01:00:00Z,7.205722,7.265284,6.967557,7.265284,1606173,7971497.05
1991-08-01T01:00:00Z,7.265284,7.265284,6.372015,7.086682,2185307,7091261.9
1991-09-02T01:00:00Z,7.086682,7.205722,6.788868,6.907993,1105468,6159900.45
1991-10-01T01:00:00Z,6.907993,7.086682,6.610266,6.907993,3414453,5085641.1
1991-11-01T01:00:00Z,6.907993,7.086682,6.729392,6.907993,711839,4281115.55
1991-12-02T01:00:00Z,6.848431,6.907993,6.729392,6.848431,941081,3766457.55
1992-01-01T01:00:00Z,6.788868,7.086682,6.669829,7.027119,918455,2987721.45
1992-02-03T01:00:00Z,7.027119,7.205722,6.669829,6.729392,823445,1934425.6
1992-03-02T01:00:00Z,6.729392,6.788868,6.550703,6.788868,704297,1915045.75
1992-04-01T01:00:00Z,6.729392,6.788868,6.669829,6.788868,479584,1656246.3
1992-05-01T01:00:00Z,6.788868,6.907993,6.669829,6.907993,630401,1555652.4
