time,open,high,low,close,Volume,Volume MA
2016-06-01T01:00:00Z,0.895052,0.939558,0.885162,0.939558,268710059,NaN
2016-07-01T01:00:00Z,0.939558,0.989008,0.934613,0.979118,81970510,NaN
2016-08-01T01:00:00Z,0.984063,0.998898,0.949448,0.964283,59812953,NaN
2016-09-01T01:00:00Z,0.959338,0.984063,0.929668,0.984063,66232820,NaN
2016-10-03T01:00:00Z,0.979118,0.998898,0.949448,0.954393,70342190,NaN
2016-11-01T01:00:00Z,0.959338,0.979118,0.880217,0.909887,129854188,NaN
2016-12-01T01:00:00Z,0.909887,0.944503,0.899997,0.914832,73735593,NaN
2017-01-02T01:00:00Z,0.914832,0.944503,0.909887,0.929668,53947682,NaN
2017-02-01T01:00:00Z,0.934613,0.964283,0.929668,0.964283,69271220,NaN
2017-03-01T01:00:00Z,0.964283,0.979118,0.919777,0.974173,68120971,NaN
2017-04-03T01:00:00Z,0.974173,1.013733,0.959338,0.998898,58127429,NaN
2017-05-01T01:00:00Z,0.998898,1.028568,0.974173,0.993953,77199163,NaN
2017-06-01T01:00:00Z,0.998898,1.068129,0.993953,1.068129,94381432,NaN
2017-07-03T01:00:00Z,1.048348,1.107689,1.033513,1.082964,73888065,NaN
2017-08-01T01:00:00Z,1.082964,1.082964,1.043403,1.063184,79236861,NaN
2017-09-01T01:00:00Z,1.058239,1.082964,1.043403,1.058239,98188680,NaN
2017-10-02T01:00:00Z,1.053294,1.117579,1.053294,1.102744,105216328,NaN
2017-11-01T01:00:00Z,1.102744,1.142304,1.068129,1.068129,124475523,NaN
2017-12-01T01:00:00Z,1.078019,1.147249,1.068129,1.147249,71556235,NaN
2018-01-01T01:00:00Z,1.147249,1.17692,1.117579,1.127469,109899505,91708370.35
2018-02-01T01:00:00Z,1.137359,1.147249,1.048348,1.078019,121341779,84339956.35
2018-03-01T01:00:00Z,1.078019,1.087909,1.058239,1.078019,56325621,83057711.9
2018-04-02T01:00:00Z,1.078019,1.087909,1.028568,1.038458,97730347,84953581.6
2018-05-01T01:00:00Z,1.038458,1.107689,1.008788,1.06,187306559,91007268.55
2018-06-01T01:00:00Z,1.05,1.06,1.02,1.05,92847542,92132536.15
2018-07-02T01:00:00Z,1.06,1.09,1.03,1.05,73787765,89329215
2018-08-01T01:00:00Z,1.05,1.1,1.04,1.1,66915856,88988228.15
2018-09-03T01:00:00Z,1.1,1.1,1.06,1.07,53468800,88964284.05
2018-10-01T01:00:00Z,1.08,1.09,1.02,1.02,90356400,90018543.05
2018-11-01T01:00:00Z,1.02,1.06,1.02,1.06,71177100,90171349.5
2018-12-03T01:00:00Z,1.06,1.07,1.01,1.03,69048800,90717418.05
2019-01-02T01:00:00Z,1.02,1.08,1.02,1.08,111359900,92425454.9
2019-02-01T01:00:00Z,1.08,1.14,1.08,1.1,150385900,95225678.3
2019-03-01T01:00:00Z,1.11,1.18,1.1,1.16,252335542,104148052.15
2019-04-01T01:00:00Z,1.17,1.19,1.14,1.18,128842000,106628309.1
2019-05-02T01:00:00Z,1.18,1.22,1.12,1.14,117737700,107605760.1
2019-06-03T01:00:00Z,1.14,1.23,1.14,1.21,133537100,109021798.7
2019-07-01T01:00:00Z,1.21,1.3,1.19,1.2,172789000,111437472.55
2019-08-01T01:00:00Z,1.2,1.25,1.15,1.22,181273700,116923345.8
2019-09-02T01:00:00Z,1.22,1.27,1.18,1.24,154997100,119178225.55
2019-10-01T01:00:00Z,1.24,1.29,1.22,1.26,125742900,119398281.6
2019-11-01T01:00:00Z,1.27,1.28,1.19,1.24,97230300,121443515.55
2019-12-02T01:00:00Z,1.26,1.29,1.18,1.24,143522800,123733138.2
2020-01-02T01:00:00Z,1.24,1.25,1.2,1.22,143006900,121518155.25
2020-02-03T01:00:00Z,1.22,1.34,1.21,1.24,202131900,126982373.15
2020-03-02T01:00:00Z,1.24,1.31,0.625,0.885,414091701,143997569.95
2020-04-01T01:00:00Z,0.87,1.06,0.78,1.06,189142900,150108922.15
2020-05-04T01:00:00Z,1.03,1.13,0.99,1.11,275147600,161192862.15
2020-06-01T01:00:00Z,1.13,1.22,1.04,1.19,269762100,170163147.15
2020-07-01T01:00:00Z,1.2,1.36,1.16,1.35,186218590,175915221.65
2020-08-03T01:00:00Z,1.36,1.4,1.25,1.34,229464800,183936021.65
2020-09-01T01:00:00Z,1.34,1.49,1.32,1.39,235586300,190147341.65
2020-10-01T01:00:00Z,1.39,1.43,1.19,1.23,196773800,192466736.65
2020-11-02T01:00:00Z,1.22,1.45,1.2,1.38,271759319,193437925.5
2020-12-01T01:00:00Z,1.38,1.46,1.32,1.41,234670400,198729345.5
2021-01-04T01:00:00Z,1.42,1.57,1.38,1.44,279415500,206813235.5
2021-02-01T01:00:00Z,1.43,1.47,1.35,1.38,161565400,208214650.5
2021-03-01T01:00:00Z,1.37,1.5,1.33,1.45,274201894,213285295.2
2021-04-01T01:00:00Z,1.46,1.49,1.44,1.47,185075300,213475375.2
2021-05-03T01:00:00Z,1.47,1.48,1.36,1.43,197033500,215577195.2
2021-06-01T01:00:00Z,1.43,1.45,1.38,1.44,216802242,220130162.3
2021-07-01T01:00:00Z,1.44,1.54,1.42,1.52,239396200,227238457.3
2021-08-02T01:00:00Z,1.52,1.54,1.48,1.5,140421600,227083397.3
2021-09-01T01:00:00Z,1.5,1.53,1.45,1.52,199829678,229924536.2
2021-10-01T01:00:00Z,1.52,1.53,1.43,1.52,215132400,230574561.2
2021-11-01T01:00:00Z,1.52,1.54,1.47,1.47,191975200,219468736.15
2021-12-01T01:00:00Z,1.47,1.53,1.44,1.52,118303200,215926751.15
2022-01-03T01:00:00Z,1.53,1.54,1.37,1.37,165514900,210445116.15
2022-02-03T01:00:00Z,1.39,1.43,1.38,1.4,155008000,204707411.15
2022-03-01T01:00:00Z,1.4,1.49,1.4,1.46,223090700,206551016.65
2022-04-01T01:00:00Z,1.47,1.5,1.43,1.45,135884100,201871981.65
2022-05-04T01:00:00Z,1.45,1.46,1.31,1.36,234920700,201838701.65
2022-06-01T01:00:00Z,1.37,1.39,1.27,1.33,218813500,202940686.65
2022-07-01T01:00:00Z,1.34,1.45,1.33,1.44,148413600,196773400.7
2022-08-01T01:00:00Z,1.43,1.46,1.35,1.36,185741600,194326960.7
2022-09-01T01:00:00Z,1.35,1.41,1.23,1.25,182374300,189474900.7
