time,open,high,low,close,Volume,Volume MA
2003-06-02T01:00:00Z,0.902082,0.95897,0.893955,0.93459,93254859,NaN
2003-07-01T01:00:00Z,0.93459,0.991478,0.93459,0.967097,29206800,NaN
2003-08-01T01:00:00Z,0.967097,0.975224,0.93459,0.95897,11519791,NaN
2003-09-01T01:00:00Z,0.967097,1.080873,0.95897,1.072747,29883567,NaN
2003-10-01T01:00:00Z,1.06462,1.072747,1.023985,1.040239,36143052,NaN
2003-11-03T01:00:00Z,1.048366,1.121508,1.032112,1.121508,18372372,NaN
2003-12-01T01:00:00Z,1.105254,1.162142,1.097127,1.162142,23829575,NaN
2004-01-02T01:00:00Z,1.162142,1.178396,1.105254,1.129635,65536917,NaN
2004-02-02T01:00:00Z,1.129635,1.154015,1.113381,1.145888,11151879,NaN
2004-03-01T01:00:00Z,1.145888,1.21903,1.145888,1.202776,25739290,NaN
2004-04-01T01:00:00Z,1.19465,1.21903,1.162142,1.170269,28753981,NaN
2004-05-03T01:00:00Z,1.170269,1.365314,1.170269,1.308426,57632271,NaN
2004-06-01T01:00:00Z,1.308426,1.422202,1.300299,1.381567,24188879,NaN
2004-07-01T01:00:00Z,1.389694,1.397821,1.346697,1.379344,21624495,NaN
2004-08-02T01:00:00Z,1.346697,1.379344,1.31405,1.371182,25278726,NaN
2004-09-01T01:00:00Z,1.379344,1.387506,1.330373,1.338535,24732279,NaN
2004-10-01T01:00:00Z,1.338535,1.387506,1.330373,1.379344,26327516,NaN
2004-11-01T01:00:00Z,1.371182,1.387506,1.330373,1.371182,29252117,NaN
2004-12-01T01:00:00Z,1.354859,1.436477,1.354859,1.436477,36498065,NaN
2005-01-03T01:00:00Z,1.411991,1.640522,1.411991,1.640522,24247092,32158676.15
2005-02-01T01:00:00Z,1.640522,1.681331,1.558904,1.648684,20832405,28537553.45
2005-03-01T01:00:00Z,1.656845,1.673169,1.599713,1.665007,31410952,28647761.05
2005-04-01T01:00:00Z,1.665007,1.836405,1.656845,1.779272,29838996,29563721.3
2005-05-02T01:00:00Z,1.795596,1.95067,1.787434,1.942508,31891238,29664104.85
2005-06-01T01:00:00Z,1.942508,2.015965,1.901699,1.942508,36110895,29662497
2005-07-01T01:00:00Z,1.901699,2.171039,1.901699,2.113906,44529381,30970347.45
2005-08-01T01:00:00Z,2.122068,2.171039,1.885376,1.966994,35472556,31552496.5
2005-09-01T01:00:00Z,1.991479,2.007803,1.909861,1.918023,33471773,29949239.3
2005-10-03T01:00:00Z,1.909861,2.007803,1.828243,1.885376,49435163,31863403.5
2005-11-01T01:00:00Z,1.877214,1.934347,1.72214,1.836405,55829586,33367918.3
2005-12-01T01:00:00Z,1.836405,1.844567,1.738463,1.828243,40317078,33946073.15
2006-01-02T01:00:00Z,1.828243,1.991479,1.803758,1.958832,43116708,33220295
2006-02-01T01:00:00Z,1.95067,1.958832,1.893538,1.901699,34162799,33718991
2006-03-01T01:00:00Z,1.918023,1.975156,1.852729,1.934347,53924368,35333984.65
2006-04-03T01:00:00Z,1.934347,1.966994,1.893538,1.95067,36778643,35908980.5
2006-05-01T01:00:00Z,1.958832,1.975156,1.754787,1.754787,46816871,37013210.1
2006-06-01T01:00:00Z,1.746625,1.836405,1.640522,1.730302,71149735,39254321.05
2006-07-03T01:00:00Z,1.730302,1.828243,1.697654,1.81192,58737032,40728566.8
2006-08-01T01:00:00Z,1.787434,1.966994,1.762949,1.926185,93480595,43577693.3
