time,open,high,low,close,Volume,Volume MA
1987-01-01T01:00:00Z,1.47032,1.605077,1.409372,1.47032,23953064,NaN
1987-02-02T01:00:00Z,1.483662,1.871496,1.436537,1.770522,80435119,NaN
1987-03-02T01:00:00Z,1.770522,1.905279,1.658873,1.702903,41230436,NaN
1987-04-01T01:00:00Z,1.702903,1.83766,1.672696,1.702903,20164344,NaN
1987-05-01T01:00:00Z,1.702903,1.922197,1.645531,1.905279,46534642,NaN
1987-06-01T01:00:00Z,1.922197,1.989335,1.78744,1.939061,29486572,NaN
1987-07-01T01:00:00Z,1.939061,2.394033,1.939061,2.309977,55173317,NaN
1987-08-03T01:00:00Z,2.309977,2.748084,2.309977,2.64711,48340171,NaN
1987-09-01T01:00:00Z,2.64711,2.748084,2.394033,2.529271,21513430,NaN
1987-10-01T01:00:00Z,2.529271,2.680893,1.348905,1.666025,68374212,NaN
1987-11-02T01:00:00Z,1.666025,1.78744,1.517445,1.557952,34734551,NaN
1987-12-01T01:00:00Z,1.54461,1.571294,1.362248,1.510774,17886627,NaN
1988-01-01T01:00:00Z,1.510774,1.736739,1.490333,1.577966,22624195,NaN
1988-02-01T01:00:00Z,1.557952,1.618419,1.476991,1.577966,10684713,NaN
1988-03-01T01:00:00Z,1.577966,1.753603,1.551281,1.618419,25702364,NaN
1988-04-01T01:00:00Z,1.611748,1.652202,1.557952,1.585064,9376089,NaN
1988-05-02T01:00:00Z,1.585064,1.585064,1.517445,1.537458,13684209,NaN
1988-06-01T01:00:00Z,1.551281,1.753603,1.551281,1.736739,25729345,NaN
1988-07-01T01:00:00Z,1.736739,1.820795,1.672696,1.78744,21594384,NaN
1988-08-01T01:00:00Z,1.820795,1.972897,1.605077,1.658873,30390466,32380612.5
1988-09-01T01:00:00Z,1.652202,1.736739,1.611748,1.645531,13675184,31866718.5
1988-10-03T01:00:00Z,1.645531,1.679367,1.585064,1.645531,8501416,28270033.35
1988-11-01T01:00:00Z,1.645531,1.645531,1.577966,1.585064,8472185,26632120.8
1988-12-01T01:00:00Z,1.585064,1.658873,1.571294,1.645531,8071960,26027501.6
1989-01-02T01:00:00Z,1.632189,1.820795,1.618419,1.78744,20811894,24741364.2
1989-02-01T01:00:00Z,1.78744,2.006253,1.753603,1.905279,51211504,25827610.8
1989-03-01T01:00:00Z,1.905279,2.124519,1.871496,2.056954,53131702,25725530.05
1989-04-03T01:00:00Z,2.056954,2.143436,1.922197,2.086397,24659333,24541488.15
1989-05-01T01:00:00Z,2.086397,2.295037,2.086397,2.086397,31123052,25021969.25
1989-06-01T01:00:00Z,2.10543,2.162469,1.915763,2.086397,22356919,22721104.6
1989-07-03T01:00:00Z,2.067365,2.333043,2.048392,2.200474,22005160,22084635.05
1989-08-01T01:00:00Z,2.200474,2.31407,2.124403,2.162469,12287665,21804686.95
1989-09-01T01:00:00Z,2.181441,2.200474,2.048392,2.067365,5516204,20949287.4
1989-10-02T01:00:00Z,2.067365,2.143436,1.86623,1.972801,11214383,20975770.9
1989-11-01T01:00:00Z,1.972801,2.048392,1.915763,2.010867,3951244,19888214.9
1989-12-01T01:00:00Z,2.010867,2.124403,1.991834,2.086397,6027869,19720803.9
1990-01-01T01:00:00Z,2.10543,2.31407,2.086397,2.181441,19440876,20008637.25
1990-02-01T01:00:00Z,2.181441,2.295037,2.10543,2.181441,13550829,19399711.45
1990-03-01T01:00:00Z,2.181441,2.257032,2.124403,2.200474,6433576,18641671.05
1990-04-02T01:00:00Z,2.200474,2.257032,2.162469,2.219507,8796019,17561948.7
1990-05-01T01:00:00Z,2.44146,2.662114,2.386973,2.547659,7509422,17253660.6
1990-06-01T01:00:00Z,2.547659,3.121122,2.524544,2.937849,38574019,18757290.75
